country,year,month,date,cs,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
FR,2015,2,18,100,67312.625,67415.567,65431.351,63325.098,63595.627,67611.863,73710.574,76477.689,78402.343,78428.976,77679.106,77516.276,76184.656,73920.322,71455.739,69311.198,68392.755,70173.781,78266.429,76705.819,72622.668,69046.658,72107.657,71637.869
FR,2015,2,19,100,67821.746,68933.636,66827.239,64498.183,64663.483,68537.399,74789.084,77804.995,78878.969,78675.758,77447.959,76660.053,75342.2,72873.525,70569.902,68690.585,68001.497,69919.469,77746.141,75911.584,71564.112,68042.074,71308.366,70479.725
FR,2015,2,20,100,66357.384,67211.039,64797.183,62330.151,62561.986,66096.877,72566.183,75505.111,76956.027,77201.838,76544.241,76631.077,75900.47,73489.163,71105.842,69457.043,68488.338,70504.782,76659.941,74745.448,70451.847,66917.243,70013.44,69134.103
FR,2015,2,21,100,64376.72,63167.161,60416.948,57891.004,56935.888,58192.842,60765.604,62315.482,65560.551,67662.393,68558.634,69915.264,71016.696,67650.604,65423.756,63530.169,62968.453,64818.134,71502.628,70907.323,67936.496,65700.704,69897.802,69784.69
FR,2015,2,22,100,65835.497,65185.46,62948.668,60234.058,59211.086,60058.722,61287.145,61657.1,64212.996,65916.552,66137.978,66330.247,66779.12,62470.695,59693.468,57988.135,57736.782,60508.382,69239.311,70431.36,68183.762,65738.47,68945.466,68234.549
FR,2015,2,23,100,64383.264,63850.666,61720.197,59298.499,59492.276,63260.432,69588.352,72749.772,74708.782,75408.217,75041.959,75308.984,74786.454,73312.894,70984.917,69675.071,68828.406,70393.903,77776.71,76392.127,71790.8,68108.023,71281.521,70349.644
FR,2015,2,24,100,66158.635,65609.91,63785.352,61643.66,62212.413,65895.236,72602.974,75901.41,77298.409,77259.953,76916.938,77098.635,76418.443,74255.972,71891.833,70337.192,69414.27,70843.721,78372.1,77333.025,72799.272,69046.813,71879.153,71057.084
FR,2015,2,25,100,66671.401,65902.556,63884.454,61527.698,61786.575,65405.851,71192.488,73359.469,74978.31,75272.65,75078.307,75348.817,74709.279,72652.287,70522.214,68689.683,67903.139,69171.253,75537.468,74040.977,69370.718,65603.452,68213.571,67367.515
FR,2015,2,26,100,63114.389,63661.295,61273.674,58869.468,58751.169,62288.706,68597.069,71434.292,72989.33,73395.366,73346.726,73918.701,73357.109,71864.902,69930.797,68648.22,67895.539,69106.223,75198.682,73357.454,68609.696,64932.331,67894.634,67239.559
FR,2015,2,27,100,62954.976,62328.648,60346.572,58243.575,58786.079,62578.821,69280.744,72760.861,74318.968,74704.55,74104.046,74207.669,73840.495,71311.466,68956.098,66934.26,65935.2,67295.859,74028.179,73686.471,70084.112,66931.873,70454.942,69763.028
FR,2015,2,28,100,65223.139,64426.409,62057.316,59605.403,58916.592,60507.815,62815.688,63953.697,66558.084,67665.751,67193.4,67172.796,67730.042,64419.749,61851.12,60344.222,59777.255,61798.257,68303.788,67995.047,64698.135,62088.555,65805.437,65572.81
FR,2015,3,1,100,62495.046,60965.382,57303.475,53811.422,52391.003,52702.825,53440.817,53315.812,56166.526,58604.903,60002.008,61247.883,62470.005,58462.617,55676.2,54096.125,53589.219,55560.017,62270.881,63544.826,61044.992,58464.342,61367.469,60900.614
FR,2015,3,2,100,57002.235,56041.273,54009.131,52037.105,52536.692,56806.282,63845.52,66966.246,68913.919,68794.526,68362.491,69092.163,68987.954,67475.378,65303.912,63781.803,62928.634,64325.447,71807.271,71549.621,66890.784,63424.111,66499.916,65608.312
FR,2015,3,3,100,61367.762,60735.789,58672.772,56718.162,57068.604,61291.458,67493.277,69653.422,70402.26,70102.299,68938.021,68951.458,68640.185,66731.569,64675.793,63053.17,62647.099,64001.756,71249.517,71087.508,66560.84,63011.474,65799.535,65092.756
FR,2015,3,4,100,60929.487,61581.146,59602.596,57626.835,57952.552,61980.069,68015.401,70743.289,72219.967,72047.363,71268.178,71329.848,71218.25,69616.289,67374.241,65686.711,65001.265,66139.981,73535.024,74038.016,69621.459,66446.854,69543.797,68770.614
FR,2015,3,5,100,64841.188,65850.035,63952.928,62134.409,62335.144,66349.487,72841.165,75055.705,75451.007,74163.189,72295.439,71557.875,70288.98,67846.842,65270.959,63267.8,62243.259,63728.923,71509.063,72493.85,68619.237,65141.438,68693.938,68222.159
FR,2015,3,6,100,64207.232,65175.491,63373.459,61533.375,62058.164,66098.903,72624.719,75300.886,75631.379,74083.42,71993.583,70561.385,69295.488,66156.156,63037.812,60727.94,59318.273,60761.871,67552.08,69350.147,65830.212,63214.691,66779.967,66167.02
FR,2015,3,7,100,61907.806,61409.75,59117.065,57230.072,56639.95,58484.496,60886.649,62219.929,64098.07,64371.576,62508.2,61479.42,61620.261,57824.596,54940.456,52442.506,51472.324,53167.619,60343.088,62437.448,59533.468,57550.693,61765.286,62077.507
FR,2015,3,8,100,58534.037,57925.408,55532.94,53163.1,52375.988,53327.353,54552.695,54844.175,56587.826,57245.996,56460.295,56164.79,56445.698,51759.492,48651.99,46401.061,45695.549,48273.48,56567.264,60079.101,58075.002,55578.978,58795.401,58660.309
FR,2015,3,9,100,55191.118,54771.99,52928.031,50994.954,51505.25,56058.956,62949.333,65338.956,66486.315,66261.931,65524.905,65407.997,64671.396,62562.572,60215.44,58392.737,57374.011,58881.552,66112.024,66932.319,62360.806,58838.72,61727.557,61100.993
FR,2015,3,10,100,56835.61,57231.018,55377.513,53113.733,53632.745,57595.819,64953.613,67949.455,68353.976,67972.169,67073.909,66704.052,65899.305,64028.12,61951.991,60173.127,59499.054,60780.403,67334.305,68036.415,63222.444,59427.546,62128.373,61494.887
FR,2015,3,11,100,57094.606,56052.567,53930.052,52224.7,52697.128,56413.351,63656.507,66931.7,67956.078,67192.546,65769.897,65446.589,64332.085,62358.196,60077.241,57953.954,56979.924,57963.029,65077.399,66742.023,62022.453,58564.515,61532.313,60970.161
FR,2015,3,12,100,56833.76,56307.031,54373.341,52458.383,53036.838,57307.348,64646.016,67696.685,67962.657,66865.081,65884.335,65292.339,64120.16,61939.294,59607.561,57680.774,56855.68,58108.363,65287.526,66593.324,62249.628,58916.493,61833.51,61364.152
FR,2015,3,13,100,57163.188,56442.982,54626.676,52918.4,53357.359,57475.657,64296.47,67596.885,68041.494,67707.523,66640.788,66434.041,65948.076,63795.574,61783.181,60268.566,59610.47,61222.228,66952.656,68083.321,63850.728,60813.74,64013.423,63226.7
FR,2015,3,14,100,58322.327,57170.736,54931.649,52576.189,52187.414,53667.849,55533.841,57544.295,60525.883,62079.874,62015.184,62228.633,63226.77,59956.137,57428.942,55858.45,55358.094,57234.623,62815.119,64617.763,61176.516,58725.636,62672.492,62601.794
FR,2015,3,15,100,58533.478,57416.488,54872.038,52163.057,51210.451,52045.19,52527.306,53507.872,56452.5,58981.274,60166.369,61464.329,62483.092,58405.109,55999.757,54452.356,54159.803,56023.155,62031.177,65114.732,62274.256,59498.211,62604.227,61991.365
FR,2015,3,16,100,58194.753,57763.482,55805.391,53950.177,54719.246,59286.442,66413.413,70064.282,71127.485,70551.617,69574.809,69007.488,68296.245,66182.879,63638.687,61652.674,60872.08,61939.264,68172.616,70142.856,65450.139,61806.772,64605.206,63979.163
FR,2015,3,17,100,59546.887,58923.301,56900.349,55258.681,55897.883,60250.672,67275.287,70601.705,70302.308,68993.115,67173.555,66288.034,64887.681,62753.217,60617.801,58737.017,57452.164,58291.749,64065.437,66708.672,62010.608,58529.164,61157.346,60486.577
FR,2015,3,18,100,56117.966,55483.336,53479.687,51678.449,52184.545,56300.698,62547.113,65901.416,66812.856,66198.732,65117.139,64569.958,63427.52,61441.751,58938.089,57438.408,56367.649,57679.041,63534.298,66020.446,61577.603,58115.725,60806.093,60324.343
FR,2015,3,19,100,56197.97,55479.679,53405.304,51698.573,52079.535,56145.412,62781.559,66335.685,67221.35,67046.963,66619.173,66915.155,66412.912,64816.13,63054.434,61242.967,60324.05,61684.281,67074.087,68457.189,63633.371,59817.013,62560.629,61627.009
FR,2015,3,20,100,57296.182,56299.296,54167.245,52166.236,52475.905,56208.793,62586.077,66469.22,68044.562,68770.42,69812.08,69263.297,68295.039,65870.143,63298.19,61061.795,60041.014,61174.864,65407.524,67441.879,63142.029,59965.523,62848.944,61898.163
FR,2015,3,21,100,57078.362,55745.206,53259.218,50915.882,50270.902,51952.214,53157.096,55554.276,58684.55,60574.787,60665.688,61551.852,62773.782,59581.816,57301.641,56122.844,55575.051,57233.318,61282.965,63003.073,60079.299,57437.943,61241.677,61153.755
FR,2015,3,22,100,56814.898,55834.963,53204.6,50526.234,49591.269,50250.984,50383.444,51894.926,54621.39,56938.58,58084.104,59643.427,60891.367,57320.737,54609.588,52816.377,51960.473,53513.743,58809.844,63575.201,61172.046,58641.306,61919.878,61528.757
FR,2015,3,23,100,58018.834,57663.09,55847.09,54098.692,55091.998,59879.725,66257.233,69905.118,70175.868,69091.135,67177.789,66392.294,65514.474,63058.066,60485.654,58590.016,57342.898,58258.509,63842.721,67335.271,62962.083,59436.962,62716.466,61716.527
FR,2015,3,24,100,57326.691,56793.352,54635.985,52877.306,53266.862,57526.401,63519.916,67296.289,68204.964,68088.11,67821.098,68313.1,68188.667,66736.134,65377.329,64337.497,64005.492,65211.918,70148.56,71347.529,66337.705,62556.794,65054.183,64187.909
FR,2015,3,25,100,59529.747,58841.746,56858.71,55125.601,55553.343,59862.29,66013.896,70310.002,71928.439,71993.116,71433.501,71613.763,70907.331,69358.356,67546.908,65670.443,64697.844,65284.941,69617.834,72511.203,68245.371,64528.23,67207.744,66713.325
FR,2015,3,26,100,62625.866,61839.002,59726.796,57946.451,58333.235,62612.445,68417.487,71925.244,72518.286,72407.342,71904.254,71953.719,71459.594,70068.844,67973.862,66197.966,65020.34,65539.277,69626.282,71954.224,67476.854,63579.844,65804.567,64845.635
FR,2015,3,27,100,60359.134,59623.32,57502.283,55651.388,56127.021,60204.514,66021.139,69216.71,69376.119,68306.049,67320.761,66921.018,66414.98,64290.376,62011.111,60000.991,59244.905,60305.955,64148.732,67408.664,63627.26,60492.344,63280.355,62477.925
FR,2015,3,28,100,57420.425,55935.955,53365.996,50818.427,50254.035,51728.708,52363.004,54663.51,57351.242,58807.987,58709.846,59415.487,60250.482,56852.889,54095.021,52523.868,51540.824,52842.537,56815.8,59693.472,56465.812,54074.477,57635.809,57388.482
FR,2015,3,29,100,53386.995,52086.701,52086.701,49357.902,46432.096,45956.394,46463.109,46242.502,48662.758,51405.916,53528.673,55474.785,57936.085,54482.163,51891.219,50137.937,49391.212,50721.883,53872.17,56609.667,57592.367,55054.598,57458.822,56820.019
FR,2015,3,30,100,52553.237,51562.52,49465.401,47351.391,47661.518,51626.399,58921.649,62769.502,64605.107,65068.217,64648.606,64715.337,64499.256,62731.997,60706.967,59015.79,57808.13,58363.527,61065.232,61505.177,61126.105,57393.14,60151.018,59149.049
FR,2015,3,31,100,54130.355,52970.802,50812.531,48778.385,49016.099,52246.042,59536.438,63205.428,64595.143,65048.195,64773.354,65209.934,64602.418,62780.581,60670.013,58807.98,57480.411,57367.962,59709.806,60022.091,60938.436,58219.16,60714.86,60038.983
FR,2015,4,1,100,55428.25322,54486.18122,52321.97122,50761.28322,51220.28722,55097.39922,62381.77222,66108.02322,67522.50622,67426.29522,67133.66522,66871.34322,66196.76722,64112.00622,62277.60322,60113.59322,58767.43722,58826.18122,61332.29522,62032.04022,62919.01022,59642.34622,62257.97622,61689.60722
FR,2015,4,2,100,57111.66222,56123.71622,54091.38322,52168.19922,52273.62622,56017.34022,63410.71022,67044.43522,68308.75322,68406.19722,67820.64822,68147.85622,67508.80622,65774.48622,63572.48022,61519.60222,60246.28522,60241.33722,62681.03222,62406.72522,62843.46922,59485.53722,61951.82022,61250.13822
FR,2015,4,3,100,56441.88822,55099.01622,52888.22322,50856.18722,50834.68322,54006.00522,61088.06622,64251.32022,65945.83422,66291.26622,65796.47022,65867.72022,65652.38022,63567.17022,61118.33822,59138.88922,57679.72022,58328.54922,60215.80222,60302.15122,60809.09822,57865.58422,60836.92722,59896.78022
FR,2015,4,4,100,54571.74922,52935.61522,50366.47822,47790.60022,47009.91322,48117.33422,50432.92122,51900.64722,55218.94622,57661.57622,58180.35322,58938.41422,60520.43322,57164.62922,55387.10822,53570.14422,52605.07922,53308.75122,55886.71722,56865.83922,57542.45322,55721.24022,59907.08222,60063.48922
FR,2015,4,5,100,55621.48222,54679.16222,52257.20722,49725.23822,48991.82322,49610.36422,50974.44222,51816.26722,54483.29422,56204.11622,56282.90122,56245.08322,56710.15722,52060.82122,49118.96122,47186.79622,45892.66122,46268.03722,48932.39822,51449.70522,55489.62322,54666.56622,59006.10022,59030.47222
FR,2015,4,6,100,54670.61122,54156.68222,52204.11022,50209.10122,49761.68722,51290.73622,52921.25022,53470.85322,55577.10622,56809.54822,56459.80522,56319.39422,56706.34922,52600.00422,49597.37922,47244.74222,46155.44122,47180.26322,50890.49122,52906.85222,55984.46622,54247.53422,57648.27522,57036.22822
FR,2015,4,7,100,53323.24622,52767.05022,51111.98022,49515.74522,50435.44922,55251.13122,63126.88422,66704.32322,67309.07322,66504.58522,65012.78222,64396.54322,63427.63122,61177.86222,58692.35922,56343.19122,54702.40022,54411.37322,56911.40122,57202.45422,58905.46722,56512.68622,59224.80322,58667.12722
FR,2015,4,8,100,54350.27022,53468.37722,51806.60922,50130.09522,50727.90822,54658.06322,62090.20422,65930.04722,66499.29822,65146.38822,63399.64922,62647.38322,61586.87422,59283.87622,57039.61422,54517.48522,53040.34122,52612.98322,54955.22022,55034.55922,56650.94622,54361.91122,57242.22022,56561.74322
FR,2015,4,9,100,52332.02922,51556.71522,49568.93722,47778.90822,48353.55222,52162.28122,59236.81522,62553.52822,63221.48622,61925.72722,60607.04322,59870.68722,58888.51422,56938.60722,54864.00522,52781.74722,51271.00622,50931.73622,52972.52422,52856.58322,54362.28922,52028.47722,54636.03922,54120.27522
FR,2015,4,10,100,49710.40122,48462.56222,46501.83622,44831.83522,45021.99622,48983.57722,55822.08522,59129.84722,59846.46022,59408.54522,58476.70122,57957.69322,57803.71122,55340.48022,53488.71222,51274.21122,49927.00822,50268.35122,51874.35622,51730.77122,52835.73422,50923.44822,53789.77122,52929.10322
FR,2015,4,11,100,47824.99222,46347.31822,43873.21822,41465.19522,40980.28322,41955.88022,43623.43022,45428.58422,48694.54922,50823.23122,51003.14022,51877.31722,53239.46222,50137.78622,47945.99922,46037.47022,45410.95422,45333.59122,47426.25722,48044.08022,49508.46122,48286.47422,52187.30322,52070.56822
FR,2015,4,12,100,47806.17822,46682.70822,44075.44722,41643.98922,40832.27822,41532.39422,42025.60222,42982.59822,45076.21522,46690.76022,46949.07722,47471.56722,48473.95422,44526.24722,41860.33222,39900.33722,38634.27822,39200.83822,41845.49822,43758.90922,46783.95322,45893.68322,49088.12422,48373.92522
FR,2015,4,13,100,44558.00022,43588.43922,41574.79722,39949.52522,40531.66122,44622.57822,50441.20622,54194.24622,55891.39922,56118.08122,55564.60522,55885.26522,55610.23122,54153.52122,52602.04622,50756.34422,49125.62622,48502.95622,50291.79422,49888.01222,50554.14822,48821.31022,51269.28022,50674.87722
FR,2015,4,14,100,45612.43922,44680.58922,42477.07222,40645.12922,41064.15222,44443.95422,50203.06522,53394.12322,54885.87322,55070.69622,54786.56322,55156.67622,54926.14122,53594.51222,52200.58522,50633.69422,49529.05622,48853.85522,50236.54522,49372.22522,49597.40622,47939.79922,50601.66722,49614.19222
FR,2015,4,15,100,44725.21222,43452.51522,41240.08322,39461.77622,39659.11422,42784.51922,47706.47722,51454.76122,53257.16322,53807.47122,54084.59122,54837.11422,54948.79922,53697.85322,52334.51822,50760.43522,49472.17122,48861.87422,50317.04422,49355.86022,49442.77522,47723.03122,50475.46322,49446.45722
FR,2015,4,16,100,44424.62222,43070.79522,40825.49722,38860.13122,38887.61922,41919.99622,46981.55022,50603.63022,52895.56422,54048.92922,54211.41322,54965.33522,55041.58422,53912.65222,52671.15922,51041.41222,49639.55222,49473.53922,51332.03322,50630.90222,50078.26722,47930.89122,50501.60022,49675.75822
FR,2015,4,17,100,44682.96322,43386.11122,41042.00222,39122.23122,39136.54622,42141.29022,47176.68622,51007.89022,53709.67522,54864.71922,54979.87522,55783.06922,55718.23622,54016.86622,52429.36022,50553.64122,49232.20822,49194.64422,50642.39822,50048.82522,49878.48922,48546.91422,51218.66422,50364.07722
FR,2015,4,18,100,45389.57222,43663.39822,41279.00022,39171.83222,38508.91122,39594.35322,40604.64122,42729.20222,45859.90222,47662.14822,48067.41522,49007.26022,50058.85522,47099.72022,45182.96022,43250.16222,42124.28122,42322.10822,44242.47822,44471.32822,45352.98722,44991.78722,48752.26522,48552.36622
FR,2015,4,19,100,44113.86022,42967.21722,40332.25222,38117.88122,37160.35322,37817.99822,37742.53322,38928.55422,41702.55822,43971.48022,45233.29022,46546.81822,47938.06122,44340.92822,42031.51922,40272.87422,39063.79322,39786.22622,42432.23522,44194.82322,46050.62922,45613.80722,48924.05222,48393.49822
FR,2015,4,20,100,44043.11122,43159.79022,41040.67722,39356.51422,40094.32922,44097.02822,49127.87522,53071.59922,55394.50422,55976.07322,55736.82622,56004.88222,55640.71922,54126.20522,52223.17022,50339.35322,48747.94522,48279.16422,50046.08822,49665.25422,49391.95622,48626.89222,51617.38822,50591.65322
FR,2015,4,21,100,45979.03422,44797.42422,42611.43822,40972.50722,41260.31322,44617.84222,49172.86022,53048.14122,54857.06822,55198.88822,54981.72422,55283.80022,55134.29622,53548.74922,52179.09822,50582.44722,49076.50122,48563.69622,49962.76222,49208.25222,48697.39722,48344.28822,50937.60622,50165.87422
FR,2015,4,22,100,45110.79122,43950.43322,41671.70022,39990.09222,40252.57322,43351.93622,47637.53122,51511.07422,53702.14222,54463.96822,54513.91822,54976.31822,54994.89522,53763.55522,52030.62022,50344.07422,48963.64822,48800.11122,50452.58622,49846.38322,49180.32822,48481.99422,51409.16622,50271.86222
FR,2015,4,23,100,45418.75822,43995.35722,41948.01622,40229.64822,40498.85122,43324.93222,47829.72122,51594.32222,53758.66622,54661.71422,54605.88422,55327.64422,55155.15022,53747.59822,52220.10922,50582.47522,49073.60922,48672.29522,50030.30622,49241.46822,48626.58522,48293.37822,50859.55122,50119.94622
FR,2015,4,24,100,45259.21222,43913.58622,41700.43522,39885.51822,40154.34722,43200.19122,47234.88722,51018.09622,53467.09122,54348.88722,54455.32722,54520.12022,54633.12922,52877.14522,51407.78822,49393.00822,47765.60922,47761.44622,48903.95222,48401.46622,48158.12722,47535.48722,50420.59622,49348.30622
FR,2015,4,25,100,44005.75022,42279.29422,39552.24822,37341.51922,36607.35622,37507.51922,37892.20222,40065.40222,43335.89622,45720.36622,46695.68522,47968.86922,49419.23322,46484.83422,44654.51622,42863.34722,41895.30922,42185.07222,43914.24122,44015.73622,43848.65922,43557.18522,47286.33722,47124.33822
FR,2015,4,26,100,42446.58622,40942.08222,37975.42722,35574.63122,34611.58122,35042.98922,34421.89322,35891.46222,38561.87522,41248.22822,43317.20722,45135.02822,46691.44122,43232.78922,41376.23522,39943.38622,39157.37122,40040.33022,42881.99822,44526.07922,44912.53722,44490.17422,47522.36822,47123.43422
FR,2015,4,27,100,42605.68422,41316.93822,39163.36422,37435.36422,37974.82622,41745.97622,46263.40822,50866.50022,53994.37622,55652.46922,56523.18022,57273.02122,57177.42622,55893.52422,54165.39222,52562.54522,51271.94522,51030.31622,53194.09422,52640.03022,50801.74322,50379.66322,53188.81422,52346.67522
FR,2015,4,28,100,47426.73422,46193.55222,44036.18322,42432.32722,43020.05722,46376.19922,51097.52122,55230.50322,57105.04122,57485.37222,57727.09122,58370.74922,57989.18422,56507.03322,54742.91422,52794.40822,51247.58222,51013.17422,53012.76722,52350.41022,51624.38722,51669.92122,54698.39022,54054.09922
FR,2015,4,29,100,49082.84422,47967.45622,45838.52222,44110.87422,44299.30022,47929.03122,52092.64022,56163.64522,58053.54622,58380.61822,57891.89822,57762.59922,57972.96922,56382.27522,54655.81422,52857.64622,51452.77822,51066.84822,53014.34422,52674.60322,51790.43922,51575.33422,54491.90222,53431.85222
FR,2015,4,30,100,48658.68222,47526.05422,45240.31222,43327.83622,43517.96922,46706.84222,50864.89022,55180.93222,57392.55022,58196.36522,58410.03122,59235.63322,59351.11322,57734.03122,56017.10222,54235.69122,52652.50122,52304.08822,53852.27322,53452.43722,51898.87222,50905.95722,53566.01622,52363.78022
FR,2015,5,1,100,47059.113,45399.247,42488.731,39913.138,38367.189,38659.88,38413.088,40163.526,42769.242,45118.494,46885.896,48733.984,50676.327,47479.496,45353.184,43850.577,43042.477,43629.13,45955.457,46909.251,46690.351,46825.852,50233.96,49724.557
FR,2015,5,2,100,44958.299,43616.647,40879.056,38773.297,38199.535,39507.222,39995.244,42206.694,45461.957,47465.84,48414.531,49547.845,51573.748,48873.47,46800.356,45066.331,44063.693,44786.643,46881.222,46916.757,46514.986,46471.58,49970.574,49221.023
FR,2015,5,3,100,44402.758,42774.305,39931.43,37559.704,36505.667,36604.024,36169.36,37459.291,40377.771,43288.005,45173.258,46846.519,48544.679,44851.244,42755.376,40871.175,39747.554,40219.771,42484.023,43942.144,44058.504,44877.698,47973.608,47441.389
FR,2015,5,4,100,42804.64,41529.599,39127.316,37357.923,37852.647,41436.157,46036.411,50433.993,53044.064,54027.636,54413.563,55311.097,55420.744,54236.459,52941.185,51088.093,49875.353,49664.82,51995.861,51276.939,49121.661,48285.545,50603.899,49592.909
FR,2015,5,5,100,44505.141,42888.164,40370.582,38506.616,38582.762,41674.235,45936.152,50171.742,52726.272,53873.051,54504.72,55473.634,55294.212,53741.672,52497,50791.477,49506.12,49134.646,50645.097,49986.257,47725.525,48155.949,50985.878,49992.469
FR,2015,5,6,100,44796.27,43526.961,41185.218,39616.585,39900.686,42899.053,47347.821,51571.102,53800.52,54675.799,55061.662,55866.232,55901.534,54406.299,52988.684,50979.343,49660.086,49519.947,50822.122,50046,48266.811,48703.512,51921.948,50880.562
FR,2015,5,7,100,45763.858,44523.491,42210.118,40676.641,40975.22,44250.791,48656.898,52801.8,54645.887,55264.977,55068.552,55504.208,55870.317,54154.224,52620.051,50620.978,49179.414,48715.19,49792.863,49064.884,47239.564,48016.325,51047.426,49974.914
FR,2015,5,8,100,44430.073,42860.538,40105.682,37675.289,36672.096,37195.725,37316.884,39378.624,42157.637,44465.032,45711.497,47102.388,48572.253,45590.427,43678.584,41811.656,40887.235,41188.347,42945.861,43532.437,42907.965,43889.576,47529.067,47007.456
FR,2015,5,9,100,42161.226,40581.924,37941.695,35858.162,35361.62,36281.649,36541.922,38826.684,41758.453,43979.677,44961.288,46125.39,47776.025,44870.289,43384.792,41621.287,40449.995,40649.4,42244.268,41866.497,40883.203,42389.679,46200.815,46079.418
FR,2015,5,10,100,41250.962,39930.414,37351.679,35013.481,34011.902,34086.858,33618.478,35241.824,37679.448,39939.574,41423.292,42725.169,44411.26,41206.268,39408.614,37648.005,36830.671,37452.368,39599.861,40671.517,40676.55,42422.818,45417.491,44951.804
FR,2015,5,11,100,40194.394,38988.558,36842.581,35061.325,35606.084,38745.927,43682.131,48047.401,50075.898,51293.572,51860.098,52982.115,53680.75,52607.016,51478.68,49903.998,48622.444,48183.001,49362.405,48115.98,45899.598,46362.433,49270.037,47975.434
FR,2015,5,12,100,42680.468,41252.154,38924.686,37062.374,37179.442,39820.614,44423.609,48915.487,51170.044,52202.818,53049.238,54170.45,54381.287,53061.823,52032.214,50510.308,49096.018,48493.41,49642.488,48442.049,46145.845,46923.549,49715.173,48391.822
FR,2015,5,13,100,43043.493,41610.812,39427.962,37580.396,37914.464,40495.62,44766.38,49329.725,51541.506,52334.246,52970.249,53882.954,54356.477,53235.589,52036.594,50461.847,49114.638,48559.037,49300.064,48156.498,45861.597,46368.56,49630.692,48175.476
FR,2015,5,14,100,42582.667,40700.029,38224.126,36020.061,34869.45,34739.565,35017.093,37074.023,39841.606,42403.424,44081.503,45834.099,47760.881,44707.043,42807.624,41439.269,40395.163,41288.913,43515.254,44156.368,43230.431,43690.358,47046.109,46419.093
FR,2015,5,15,100,41571.279,40239.293,37922.856,36114.019,36230.266,38055.058,40825.815,44419.894,47233.884,49032.58,49947.611,51328.745,52111.533,49660.821,48421.086,46461.097,45616.038,46000.24,47385.735,46674.041,45069.982,45520.114,49072.494,48212.705
FR,2015,5,16,100,43177.138,41788.218,39107.783,37038.564,36557.053,37169.406,37741.072,39944.001,43068.016,45564.642,46604.072,47767.385,49364.296,46414.561,44692.298,42632.795,41487.47,41621.518,42971.442,42715.386,41588.548,42840.336,47016.078,46524.52
FR,2015,5,17,100,41851.014,40226.912,37637.783,35380.923,34478.168,34395.693,34319.097,35860.959,38318.671,40708.603,42085.731,43569.842,45138.441,41892.018,39776.841,37980.965,37145.822,37677.112,40244.982,41368.353,40986.057,42353.51,46192.324,45504.218
FR,2015,5,18,100,40696.669,39646.584,37373.981,35707.814,36366.67,39545.116,44780.133,49154.736,51268.259,52335.075,52867.268,53989.526,53894.472,52815.748,51807.402,50275.86,49161.283,48760.339,50745.467,49680.26,46898.947,47043.676,50249.747,48891.748
FR,2015,5,19,100,43706.834,42571.56,40436.663,38758.153,39219.069,41598.164,46865.663,51298.897,53412.588,54387.301,54869.183,55931.616,55790.575,54194.406,53156.147,51475.146,50371.026,50117.163,52303.777,51359.283,48466.243,48508.258,51843.434,50695.715
FR,2015,5,20,100,45452.783,44117.019,42066.448,40327.525,40492.609,43345.092,48278.014,53180.882,54938.144,55751.73,56094.371,57087.622,57035.21,55447.041,54058.937,52155.772,50894.203,50350.081,52455.393,51216.598,48557.28,48943.163,52588.517,51658.493
FR,2015,5,21,100,46547.284,45278.01,43184.973,41432.779,41555.859,44222.142,49768.774,54117.658,55282.422,55852.671,56081.047,56752.289,56745.078,55026.631,53575.75,51972.987,50402.796,50232.172,52003.999,50693.69,47933.038,48341.12,52038.621,51120.774
FR,2015,5,22,100,46044.759,44647.306,42388.078,40581.576,40940.03,43392.95,48581.782,52915.593,54509.993,55132.156,55191.378,55547.746,55457.029,53524.504,51958.204,49960.161,48390.999,48338.131,49462.311,48382.62,46208.301,47057.941,50934.525,49701.846
FR,2015,5,23,100,44319.515,42328.504,39575.165,37444.068,36838.828,37047.379,38071.598,40582.512,43773.608,46106.619,46723.978,47737.096,49092.54,46139.693,44480.73,42425.646,41366.131,41664.556,43111.935,43011.573,41630.219,42435.359,47017.487,46499.903
FR,2015,5,24,100,41725.724,40121.003,37288.418,34957.445,33931.43,33476.127,33412.022,35102.168,37862.018,40132.468,41424.783,42509.094,44098.343,40903.299,39026.503,37510.68,36637.27,37116.199,38999.072,40087.734,39873.366,41150.094,45574.949,44902.543
FR,2015,5,25,100,39856.663,38513.069,35873.319,33851.328,33364.512,33515.801,34093.698,36287.663,39398.631,42390.683,44113.714,45788.552,47130.949,44444.7,42651.864,41094.151,40148.045,40973.717,43492.663,43701.996,42402.217,43014.754,47134.593,46009.655
FR,2015,5,26,100,41419.183,40093.436,37884.877,36036.63,36615.581,39360.366,45017.149,49597.042,52052.247,53310.805,53967.777,54961.856,54833.494,53532.033,52397.247,50905.322,49623.325,49341.09,50907.243,49559.344,46664.995,46641.281,50236.821,49141.983
FR,2015,5,27,100,43657.63,42448.848,40146.356,38541.578,38936.5,41065.272,46063.756,50404.294,52601.171,53598.744,54079.052,54697.73,54867.705,53544.702,52376.061,50697.664,49399.454,48923.879,50305.157,49155.171,46468.451,46835.159,50405.271,49136.722
FR,2015,5,28,100,43916.79,42533.239,40203.558,38596.095,38632.229,40793.157,46050.042,50275.695,52304.437,53633.815,54071.288,54839.295,55112.892,53950.707,52819.122,51167.11,49824.676,49399.524,51068.723,49670.104,46656.244,46862.852,50416.927,49233.366
